New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/329_1.jpg,Chris (Christopher) Ofili,Untitled (Afrohead).,"$2,000","$1,500","$2,500",Signed and Dated,"1.88"" x 1.38",1999,329,11/15/2018,Pencil / Paper
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/332_1.jpg,Nicole Charbonnet,Through the Forest.,"$2,860","$3,000","$5,000",Signed and Dated,"65.63"" x 53.75",2008,332,11/15/2018,"Acrylic ,oil and newspaper collage / Canvas"
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/336_1.jpg,Damien Hirst,Spin Painting,-not sold-,"$5,000","$8,000",Signed,"11.50"" x 8.00",2002,336,11/15/2018,Acrylic / Paper
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/337_1.jpg,Rene Richard,Dicks,"$9,380","$10,000","$15,000",Signed,"35.75"" x 23.88",not given,337,11/15/2018,Acrylic and oil / Canvas
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/338_1.jpg,Rene Richard,Hold Me the Forgotten Way.,"$4,000","$2,000","$3,000",Signed Initials,"20.00"" x 9.75",2009,338,11/15/2018,Acrylic / Glass
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/346_1.jpg,Richard & Angel Hambleton & Ortiz,Untitled (Shadow Head),"$5,200","$5,000","$8,000",Signed,"24.00"" x 17.75",c.1990,346,11/15/2018,Acrylic and felt-tip pen with ink / Paper
New York,Swann Galleries,contemporary art 11/15/2018,http://www.askart.com/photos/2018/SWN20181115_112741/349_1.jpg,Yayoi Kusama,Two Pumpkins.,"$2,750","$1,500","$2,500",Stamped,Dimensions not available,2013,349,11/15/2018,Resin
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/37_1.jpg,Louise Berliawsky Nevelson,Brandeis Multiple.,"$4,160","$2,000","$3,000",Signed and Dated,4.00,1968,37,05/22/2018,Bronze
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/46_1.jpg,Paul Jenkins,Untitled,"$4,500","$3,000","$5,000",Signed,"14.75"" x 10.88",c.1960,46,05/22/2018,Watercolor / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/49_1.jpg,James Brooks,Composition,"$3,750","$3,000","$5,000",Signed and Dated,"14.00"" x 15.75",1966,49,05/22/2018,Watercolor and gouache with oil / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/50_1.jpg,John Levee,Untitled (Orange Dominant).,"$5,980","$3,000","$5,000",Signed Lower Right,"22.25"" x 30.00",1981,50,05/22/2018,Gouache / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/51_1.jpg,Robert Arthur Goodnough,Chapquar,-not sold-,"$3,000","$5,000",Signed and Titled,"30.00"" x 40.00",2006,51,05/22/2018,Oil and acrylic / Canvas
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/72_1.jpg,Theodoros Stamos,Feeding Station,-not sold-,"$40,000","$60,000",Signed,"59.75"" x 22.00",1953,72,05/22/2018,Oil / Canvas
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/103_1.jpg,Alexander (Sandy) Calder,McGovern,"$37,500","$30,000","$50,000",Signed and Dated,"30.00"" x 22.00",1972,103,05/22/2018,Gouache / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/104_1.jpg,Alexander (Sandy) Calder,McGovern,"$40,000","$30,000","$50,000",Signed Initials,"30.75"" x 23.00",1972,104,05/22/2018,Gouache / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/110_1.jpg,Manuel Marin,Sans titre,"$4,000","$4,000","$6,000",Signed,"21.88"" x 28.25",c.2000,110,05/22/2018,Steel and paint
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/111_1.jpg,Manuel Marin,Sans Titre,"$7,280","$4,000","$6,000",Signed,64.63,c.2000,111,05/22/2018,Steel and paint
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/112_1.jpg,Manuel Marin,Sans Titre.,"$2,860","$2,000","$3,000",Signed,"12.75"" x 21.88",c.2000,112,05/22/2018,Metal and paint
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/113_1.jpg,Manuel Marin,Sans titre.,"$2,250","$2,000","$3,000",Signed,"12.25"" x 28.38",c.2000,113,05/22/2018,Steel and paint
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/134_1.jpg,Robert Natkin,Untitled,-not sold-,"$4,000","$6,000",Signed Lower Right,"21.50"" x 21.25",not given,134,05/22/2018,Acrylic / Paper
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/139_1.jpg,Babe Shapiro,Asphodel,"$1,430","$2,000","$3,000",Signed and Titled,"41.88"" x 34.75",1978,139,05/22/2018,Oil / Canvas
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/141_1.jpg,Richard Anuszkiewicz,Annua Edition,-not sold-,"$2,000","$3,000",Signed and Dated,"5.50"" x 5.25",1978,141,05/22/2018,Enamel / Masonite
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/143_1.jpg,Omar Rayo,Acid-Wave.,-not sold-,"$15,000","$20,000",Inscribed and Signed,"26.00"" x 26.00",1967,143,05/22/2018,Acrylic and wood / Canvas
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/144_1.jpg,Jesus Rafael de Soto,Jai Alai.,"$7,000","$6,000","$9,000",Signed,"19.50"" x 6.25"" x 6.00",1969,144,05/22/2018,Multiple with metal element on nylon string attached to painted wood 3-dimensional form
New York,Swann Galleries,contemporary art 5/22/2018,http://www.askart.com/photos/2018/SWN20180522_109362/145_1.jpg,Jesus Rafael de Soto,"Permutation, 1955-1978","$2,500","$2,500","$3,500",Signed,"8.25"" x 6.00"" x 3.50",1978,145,05/22/2018,Mutliple with screenprint on Plexiglas and white plastic with metal rods
